Unnamed: 0,Date,Open,High,Low,Close,Adj Close,PercentageChange,Difference,Volume,Currency,Month,MonthStr,Volatility,AverageVolatility
226,2021-08-14,64.2657699584961,67.42045593261719,62.11053085327149,67.08282470703125,67.08282470703125,-4.199368110746667,-2.817054748535156,4127859988,ETC,8,August,-2.8170547485351562,-37.46226154972789
227,2021-08-15,67.2855453491211,76.93710327148438,67.16736602783203,74.8968505859375,74.8968505859375,-10.1623835678953,-7.611305236816406,6630629514,ETC,8,August,-7.611305236816406,-37.46226154972789
228,2021-08-16,74.9527816772461,75.7402114868164,66.04065704345703,69.3863296508789,69.3863296508789,8.022404491454,5.566452026367188,4156604958,ETC,8,August,5.5664520263671875,-37.46226154972789
229,2021-08-17,69.14848327636719,71.61353302001953,61.6547966003418,62.94500350952149,62.94500350952149,9.855396649405725,6.203479766845696,3748229988,ETC,8,August,6.203479766845696,-37.46226154972789
230,2021-08-18,62.93154144287109,66.10704040527344,60.33189392089844,64.05302429199219,64.05302429199219,-1.7508663509918094,-1.1214828491211009,3329266114,ETC,8,August,-1.1214828491211009,-37.46226154972789
231,2021-08-19,64.02864837646484,66.99541473388672,60.77562713623047,66.99541473388672,66.99541473388672,-4.428312548263494,-2.966766357421875,2983367131,ETC,8,August,-2.966766357421875,-37.46226154972789
232,2021-08-20,66.98191833496094,70.201904296875,66.17182922363281,70.0315170288086,70.0315170288086,-4.354608929281304,-3.049598693847656,3467031776,ETC,8,August,-3.0495986938476562,-37.46226154972789
233,2021-08-21,70.13821411132812,70.14669036865234,67.25386810302734,67.53763580322266,67.53763580322266,3.850561656736848,2.6005783081054688,3139529064,ETC,8,August,2.6005783081054688,-37.46226154972789
234,2021-08-22,67.5772933959961,68.59825134277344,65.0127944946289,67.51551818847656,67.51551818847656,0.0914977906961764,0.0617752075195312,2667284711,ETC,8,August,0.06177520751953125,-37.46226154972789
235,2021-08-23,67.4601821899414,69.52263641357422,66.87556457519531,68.2385025024414,68.2385025024414,-1.140588207474444,-0.7783203125,3239426516,ETC,8,August,-0.7783203125,-37.46226154972789
236,2021-08-24,68.32085418701172,68.59793090820312,61.27910614013672,62.90885543823242,62.90885543823242,8.60292038549821,5.411998748779297,2825985421,ETC,8,August,5.411998748779297,-37.46226154972789
237,2021-08-25,62.96260070800781,64.75485229492188,61.02780532836914,63.64595413208008,63.64595413208008,-1.0736792831389552,-0.6833534240722656,2840666334,ETC,8,August,-0.6833534240722656,-37.46226154972789
238,2021-08-26,63.78648376464844,64.344482421875,59.218544006347656,59.78713607788086,59.78713607788086,6.689311362159721,3.999347686767578,3233221421,ETC,8,August,3.999347686767578,-37.46226154972789
239,2021-08-27,59.845802307128906,64.12274932861328,58.71925354003906,64.12274932861328,64.12274932861328,-6.669937060193841,-4.276947021484375,4271041609,ETC,8,August,-4.276947021484375,-37.46226154972789
240,2021-08-28,64.10646057128906,66.46369171142578,62.98136138916016,64.23880767822266,64.23880767822266,-0.2060236042931105,-0.1323471069335937,4961854196,ETC,8,August,-0.13234710693359375,-37.46226154972789
241,2021-08-29,64.24449157714844,65.9370346069336,63.11451721191406,63.44128036499024,63.44128036499024,1.2660703055442182,0.803211212158196,4469112045,ETC,8,August,0.803211212158196,-37.46226154972789
242,2021-08-30,63.45293045043945,64.79804229736328,61.27316284179688,61.77245330810547,61.77245330810547,2.7204312801892243,1.6804771423339844,4154592979,ETC,8,August,1.6804771423339844,-37.46226154972789
243,2021-08-31,61.87262344360352,65.01683044433594,60.912071228027344,63.928409576416016,63.928409576416016,-3.21576298618087,-2.055786132812493,4245939530,ETC,8,August,-2.055786132812493,-37.46226154972789
244,2021-09-01,47099.7734375,49111.08984375,46562.4375,48847.02734375,48847.02734375,-3.5769912751375683,-1747.25390625,39139399125,BTC,9,September,-1747.25390625,19.932024526678852
245,2021-09-02,48807.84765625,50343.421875,48652.3203125,49327.72265625,49327.72265625,-1.0539205379961525,-519.875,39508070319,BTC,9,September,-519.875,19.932024526678852
246,2021-09-03,49288.25,50982.2734375,48386.0859375,50025.375,50025.375,-1.4735021976347005,-737.125,43206179619,BTC,9,September,-737.125,19.932024526678852
247,2021-09-04,50009.32421875,50545.58203125,49548.78125,49944.625,49944.625,0.1295419051599646,64.69921875,37471327794,BTC,9,September,64.69921875,19.932024526678852
248,2021-09-05,49937.859375,51868.6796875,49538.59765625,51753.41015625,51753.41015625,-3.50807951740499,-1815.55078125,30322676319,BTC,9,September,-1815.55078125,19.932024526678852
249,2021-09-06,51769.00390625,52700.94140625,51053.6796875,52633.53515625,52633.53515625,-1.642548324815193,-864.53125,38884105426,BTC,9,September,-864.53125,19.932024526678852
250,2021-09-07,52660.48046875,52853.765625,43285.20703125,46811.12890625,46811.12890625,12.495643021587163,5849.3515625,65210059683,BTC,9,September,5849.3515625,19.932024526678852
251,2021-09-08,46827.76171875,47334.0546875,44561.39453125,46091.390625,46091.390625,1.5976326245851906,736.37109375,49007762488,BTC,9,September,736.37109375,19.932024526678852
252,2021-09-09,45774.7421875,47261.94921875,45669.73828125,46391.421875,46391.421875,-1.3292968022442186,-616.6796875,38672657013,BTC,9,September,-616.6796875,19.932024526678852
253,2021-09-10,46396.6640625,47031.7421875,44344.484375,44883.91015625,44883.91015625,3.37037014151351,1512.75390625,39154666597,BTC,9,September,1512.75390625,19.932024526678852
254,2021-09-11,44869.83984375,45969.29296875,44818.265625,45201.45703125,45201.45703125,-0.7336426949041414,-331.6171875,34499835245,BTC,9,September,-331.6171875,19.932024526678852
255,2021-09-12,45206.62890625,46364.87890625,44790.4609375,46063.26953125,46063.26953125,-1.859704345169946,-856.640625,27881980161,BTC,9,September,-856.640625,19.932024526678852
256,2021-09-13,46057.21484375,46598.6796875,43591.3203125,44963.07421875,44963.07421875,2.433420409994417,1094.140625,40969943253,BTC,9,September,1094.140625,19.932024526678852
257,2021-09-14,44960.05078125,47218.125,44752.33203125,47092.4921875,47092.4921875,-4.528198248161572,-2132.44140625,38652152880,BTC,9,September,-2132.44140625,19.932024526678852
258,2021-09-15,47098.0,48450.46875,46773.328125,48176.34765625,48176.34765625,-2.2383341799678838,-1078.34765625,30484496466,BTC,9,September,-1078.34765625,19.932024526678852
259,2021-09-16,48158.90625,48486.828125,47079.55859375,47783.359375,47783.359375,0.7859365266739369,375.546875,31764293754,BTC,9,September,375.546875,19.932024526678852
260,2021-09-17,47771.00390625,48160.921875,46832.5234375,47267.51953125,47267.51953125,1.065180445246616,503.484375,28727713711,BTC,9,September,503.484375,19.932024526678852
261,2021-09-18,47273.52734375,48791.78125,47087.28515625,48278.36328125,48278.36328125,-2.0813380346931747,-1004.8359375,28575630451,BTC,9,September,-1004.8359375,19.932024526678852
262,2021-09-19,48268.85546875,48328.3671875,46919.8046875,47260.21875,47260.21875,2.134219318970038,1008.63671875,26967722648,BTC,9,September,1008.63671875,19.932024526678852
263,2021-09-20,47261.40625,47328.19921875,42598.9140625,42843.80078125,42843.80078125,10.310956050106796,4417.60546875,43909845642,BTC,9,September,4417.60546875,19.932024526678852
264,2021-09-21,43012.234375,43607.609375,39787.609375,40693.67578125,40693.67578125,5.697589488385067,2318.55859375,48701090088,BTC,9,September,2318.55859375,19.932024526678852
265,2021-09-22,40677.953125,43978.62109375,40625.6328125,43574.5078125,43574.5078125,-6.647360653994765,-2896.5546875,38139709246,BTC,9,September,-2896.5546875,19.932024526678852
266,2021-09-23,43560.296875,44942.17578125,43109.33984375,44895.09765625,44895.09765625,-2.9731548675319077,-1334.80078125,34244064430,BTC,9,September,-1334.80078125,19.932024526678852
267,2021-09-24,44894.30078125,45080.4921875,40936.55859375,42839.75,42839.75,4.795898158252557,2054.55078125,42839345714,BTC,9,September,2054.55078125,19.932024526678852
268,2021-09-25,42840.890625,42996.2578125,41759.921875,42716.59375,42716.59375,0.2909803055165184,124.296875,31604717236,BTC,9,September,124.296875,19.932024526678852
269,2021-09-26,42721.62890625,43919.30078125,40848.4609375,43208.5390625,43208.5390625,-1.1268840993343874,-486.91015625,30661222077,BTC,9,September,-486.91015625,19.932024526678852
270,2021-09-27,43234.18359375,44313.24609375,42190.6328125,42235.73046875,42235.73046875,2.364001081356342,998.453125,30980029059,BTC,9,September,998.453125,19.932024526678852
271,2021-09-28,42200.8984375,42775.14453125,40931.6640625,41034.54296875,41034.54296875,2.8423747027918456,1166.35546875,30214940550,BTC,9,September,1166.35546875,19.932024526678852
272,2021-09-29,41064.984375,42545.2578125,40829.66796875,41564.36328125,41564.36328125,-1.2014592954808323,-499.37890625,30602359905,BTC,9,September,-499.37890625,19.932024526678852
273,2021-09-30,41551.26953125,44092.6015625,41444.58203125,43790.89453125,43790.89453125,-5.114362298312408,-2239.625,31141681925,BTC,9,September,-2239.625,19.932024526678852
244,2021-09-01,3430.762451171875,3836.867431640625,3387.408447265625,3834.828125,3834.828125,-10.536734911114824,-404.065673828125,30070890104,ETH,9,September,-404.065673828125,19.932024526678852
245,2021-09-02,3825.02783203125,3830.71142578125,3726.75048828125,3790.989990234375,3790.989990234375,0.8978615581828702,34.037841796875,24387397330,ETH,9,September,34.037841796875,19.932024526678852
246,2021-09-03,3787.486572265625,4022.46923828125,3712.67822265625,3940.61474609375,3940.61474609375,-3.885895569464581,-153.128173828125,26207765094,ETH,9,September,-153.128173828125,19.932024526678852
247,2021-09-04,3937.91015625,3969.44873046875,3837.93115234375,3887.828369140625,3887.828369140625,1.2881686729510953,50.081787109375,20806963328,ETH,9,September,50.081787109375,19.932024526678852
248,2021-09-05,3886.3310546875,3979.1865234375,3838.4873046875,3952.133544921875,3952.133544921875,-1.6649865063118905,-65.802490234375,18371468576,ETH,9,September,-65.802490234375,19.932024526678852
249,2021-09-06,3951.520751953125,3968.426513671875,3868.994384765625,3928.37939453125,3928.37939453125,0.5890815295001902,23.141357421875,18674691198,ETH,9,September,23.141357421875,19.932024526678852
250,2021-09-07,3926.527587890625,3945.314208984375,3062.222412109375,3426.394287109375,3426.394287109375,14.596490038021276,500.13330078125,39131346397,ETH,9,September,500.13330078125,19.932024526678852
251,2021-09-08,3428.378173828125,3559.121337890625,3224.764892578125,3497.315185546875,3497.315185546875,-1.9711409484521571,-68.93701171875,31738430771,ETH,9,September,-68.93701171875,19.932024526678852
252,2021-09-09,3452.54833984375,3562.99267578125,3400.51708984375,3427.340087890625,3427.340087890625,0.7355048319304536,25.208251953125,24118055831,ETH,9,September,25.208251953125,19.932024526678852
253,2021-09-10,3425.56494140625,3512.5712890625,3157.05908203125,3211.505859375,3211.505859375,6.665380397995245,214.05908203125,22355974097,ETH,9,September,214.05908203125,19.932024526678852
254,2021-09-11,3209.030517578125,3346.5263671875,3208.9619140625,3270.278076171875,3270.278076171875,-1.87285475935567,-61.24755859375,18627122934,ETH,9,September,-61.24755859375,19.932024526678852
255,2021-09-12,3270.291748046875,3462.46826171875,3235.109375,3410.134521484375,3410.134521484375,-4.100799324967062,-139.8427734375,16810411424,ETH,9,September,-139.8427734375,19.932024526678852
256,2021-09-13,3407.471923828125,3426.502197265625,3121.51416015625,3285.51171875,3285.51171875,3.712061180062562,121.960205078125,22721552948,ETH,9,September,121.960205078125,19.932024526678852
257,2021-09-14,3286.31640625,3429.169677734375,3273.630859375,3429.169677734375,3429.169677734375,-4.165826859251743,-142.853271484375,19125420848,ETH,9,September,-142.853271484375,19.932024526678852
258,2021-09-15,3431.21728515625,3615.28271484375,3365.9130859375,3615.28271484375,3615.28271484375,-5.091314959456917,-184.0654296875,17548551804,ETH,9,September,-184.0654296875,19.932024526678852
259,2021-09-16,3613.07373046875,3673.310791015625,3489.8056640625,3571.294921875,3571.294921875,1.1698504186211345,41.77880859375,20093903064,ETH,9,September,41.77880859375,19.932024526678852
260,2021-09-17,3569.568115234375,3589.30517578125,3356.449951171875,3398.538818359375,3398.538818359375,5.032436173777865,171.029296875,17722363229,ETH,9,September,171.029296875,19.932024526678852
261,2021-09-18,3397.4228515625,3540.8076171875,3371.892333984375,3432.018310546875,3432.018310546875,-1.008020816149503,-34.595458984375,15995220233,ETH,9,September,-34.595458984375,19.932024526678852
262,2021-09-19,3433.287841796875,3448.322021484375,3286.17236328125,3329.447998046875,3329.447998046875,3.1188306233019607,103.83984375,14257609743,ETH,9,September,103.83984375,19.932024526678852
263,2021-09-20,3329.670654296875,3343.325439453125,2940.839111328125,2958.993408203125,2958.993408203125,12.52713997490272,370.67724609375,27371684581,ETH,9,September,370.67724609375,19.932024526678852
264,2021-09-21,2977.310546875,3101.697509765625,2676.407470703125,2764.43115234375,2764.43115234375,7.700658211392453,212.87939453125,30405062665,ETH,9,September,212.87939453125,19.932024526678852
265,2021-09-22,2763.209228515625,3089.0830078125,2741.440673828125,3077.867919921875,3077.867919921875,-10.223268171112323,-314.65869140625,23742102645,ETH,9,September,-314.65869140625,19.932024526678852
266,2021-09-23,3077.974365234375,3173.544677734375,3038.097900390625,3155.523681640625,3155.523681640625,-2.45757358302982,-77.54931640625,18516291047,ETH,9,September,-77.54931640625,19.932024526678852
267,2021-09-24,3154.56201171875,3159.64404296875,2747.337646484375,2931.669189453125,2931.669189453125,7.602932249910623,222.892822265625,25595422789,ETH,9,September,222.892822265625,19.932024526678852
268,2021-09-25,2930.884765625,2968.99462890625,2818.970458984375,2925.565673828125,2925.565673828125,0.181814130664,5.319091796875,18932786754,ETH,9,September,5.319091796875,19.932024526678852
269,2021-09-26,2926.343017578125,3114.857421875,2744.5830078125,3062.265380859375,3062.265380859375,-4.438621294249344,-135.92236328125,21172766310,ETH,9,September,-135.92236328125,19.932024526678852
270,2021-09-27,3065.837890625,3163.6650390625,2932.69287109375,2934.138916015625,2934.138916015625,4.488505090556989,131.698974609375,19164053681,ETH,9,September,131.698974609375,19.932024526678852
271,2021-09-28,2928.96337890625,2970.7705078125,2793.360595703125,2807.296630859375,2807.296630859375,4.333946997600682,121.666748046875,16895079070,ETH,9,September,121.666748046875,19.932024526678852
272,2021-09-29,2809.297607421875,2946.88134765625,2786.98828125,2853.143310546875,2853.143310546875,-1.5367508166491608,-43.845703125,15763456158,ETH,9,September,-43.845703125,19.932024526678852
273,2021-09-30,2852.558837890625,3046.51953125,2840.28955078125,3001.678955078125,3001.678955078125,-4.96789028470964,-149.1201171875,17661065099,ETH,9,September,-149.1201171875,19.932024526678852
244,2021-09-01,637.1498413085938,656.8170776367188,626.5117797851562,656.8170776367188,656.8170776367188,-2.994324751556296,-19.667236328125,3115775778,BCH,9,September,-19.667236328125,19.932024526678852
245,2021-09-02,656.8677978515625,673.7323608398438,654.9188842773438,664.8388671875,664.8388671875,-1.1989475539626466,-7.9710693359375,3308862260,BCH,9,September,-7.9710693359375,19.932024526678852
246,2021-09-03,664.7706909179688,720.8145751953125,652.6405029296875,712.818359375,712.818359375,-6.740520614418448,-48.04766845703125,3868119875,BCH,9,September,-48.04766845703125,19.932024526678852
247,2021-09-04,712.6755981445312,732.423583984375,698.1464233398438,709.5724487304688,709.5724487304688,0.4373266492539977,3.1031494140625,2791338601,BCH,9,September,3.1031494140625,19.932024526678852
248,2021-09-05,709.1822509765625,765.436767578125,699.8557739257812,764.1975708007812,764.1975708007812,-7.199096402069132,-55.01531982421875,3208380108,BCH,9,September,-55.01531982421875,19.932024526678852
249,2021-09-06,764.6607666015625,801.4947509765625,742.3150024414062,784.366455078125,784.366455078125,-2.512306377839649,-19.7056884765625,3580462743,BCH,9,September,-19.7056884765625,19.932024526678852
250,2021-09-07,784.226806640625,787.0787963867188,596.7484741210938,672.2505493164062,672.2505493164062,16.656923142433193,111.97625732421876,4539086316,BCH,9,September,111.97625732421875,19.932024526678852
251,2021-09-08,672.5396728515625,679.6211547851562,645.4343872070312,662.1929931640625,662.1929931640625,1.562487038417899,10.3466796875,4477362994,BCH,9,September,10.3466796875,19.932024526678852
252,2021-09-09,659.6600341796875,672.8951416015625,657.0098876953125,661.2267456054688,661.2267456054688,-0.2369401171676217,-1.56671142578125,4413138790,BCH,9,September,-1.56671142578125,19.932024526678852
253,2021-09-10,661.1390991210938,673.4174194335938,620.4895629882812,629.4200439453125,629.4200439453125,5.039409767912821,31.71905517578125,4593607596,BCH,9,September,31.71905517578125,19.932024526678852
254,2021-09-11,629.4466552734375,647.3690185546875,627.1976928710938,635.8800659179688,635.8800659179688,-1.0117333423943482,-6.43341064453125,5450251190,BCH,9,September,-6.43341064453125,19.932024526678852
255,2021-09-12,635.8211059570312,654.80615234375,624.7405395507812,647.3294677734375,647.3294677734375,-1.777821401517616,-11.50836181640625,5486288261,BCH,9,September,-11.50836181640625,19.932024526678852
256,2021-09-13,647.3291015625,657.1128540039062,596.707763671875,615.1316528320312,615.1316528320312,5.234237025884381,32.19744873046875,6132533806,BCH,9,September,32.19744873046875,19.932024526678852
257,2021-09-14,615.1878051757812,642.188232421875,610.4279174804688,639.9652099609375,639.9652099609375,-3.871679960019799,-24.77740478515625,5643937431,BCH,9,September,-24.77740478515625,19.932024526678852
258,2021-09-15,640.01611328125,656.120361328125,633.6305541992188,652.4776611328125,652.4776611328125,-1.909881149023114,-12.4615478515625,5267523341,BCH,9,September,-12.4615478515625,19.932024526678852
259,2021-09-16,652.2161865234375,654.2667846679688,630.1121215820312,639.5713500976562,639.5713500976562,1.97707987136236,12.64483642578125,5327212613,BCH,9,September,12.64483642578125,19.932024526678852
260,2021-09-17,639.6306762695312,647.0643310546875,614.6449584960938,620.557861328125,620.557861328125,3.073495016336816,19.07281494140625,5654219771,BCH,9,September,19.07281494140625,19.932024526678852
261,2021-09-18,620.546875,637.3154296875,615.9144287109375,630.2152709960938,630.2152709960938,-1.534141814877361,-9.66839599609375,5596309163,BCH,9,September,-9.66839599609375,19.932024526678852
262,2021-09-19,630.304443359375,646.6809692382812,604.978515625,609.2835083007812,609.2835083007812,3.4501073428392344,21.02093505859375,5805970653,BCH,9,September,21.02093505859375,19.932024526678852
263,2021-09-20,609.237548828125,609.2566528320312,534.1204833984375,540.8760986328125,540.8760986328125,12.639022202702549,68.3614501953125,6259395359,BCH,9,September,68.3614501953125,19.932024526678852
264,2021-09-21,542.614013671875,551.8342895507812,499.4041748046875,504.0189514160156,504.0189514160156,7.657462511564002,38.595062255859375,5960134012,BCH,9,September,38.595062255859375,19.932024526678852
265,2021-09-22,503.8218994140625,547.6450805664062,497.6907348632813,547.6450805664062,547.6450805664062,-8.002113541679089,-43.82318115234375,5552515723,BCH,9,September,-43.82318115234375,19.932024526678852
266,2021-09-23,547.5657348632812,553.2644653320312,534.0375366210938,552.3037719726562,552.3037719726562,-0.8578679614032353,-4.738037109375,5454592394,BCH,9,September,-4.738037109375,19.932024526678852
267,2021-09-24,552.4215087890625,555.3814697265625,483.0015563964844,513.6057739257812,513.6057739257812,7.557495813684199,38.81573486328125,5724596256,BCH,9,September,38.81573486328125,19.932024526678852
268,2021-09-25,513.7374267578125,522.4804077148438,503.3245849609375,517.8965454101562,517.8965454101562,-0.8030790491274413,-4.15911865234375,5083616990,BCH,9,September,-4.15911865234375,19.932024526678852
269,2021-09-26,517.896728515625,518.5611572265625,482.24560546875,503.66741943359375,503.66741943359375,2.825139870677563,14.22930908203125,5773227295,BCH,9,September,14.22930908203125,19.932024526678852
270,2021-09-27,503.9295349121094,515.192626953125,488.82470703125,489.0119323730469,489.0119323730469,3.05056002757873,14.9176025390625,5464519283,BCH,9,September,14.9176025390625,19.932024526678852
271,2021-09-28,488.8280029296875,499.2173767089844,473.2707824707031,474.5220031738281,474.5220031738281,3.0148232663973573,14.305999755859377,1295622291,BCH,9,September,14.305999755859375,19.932024526678852
272,2021-09-29,474.8333129882813,497.2633056640625,472.265625,485.41998291015625,485.41998291015625,-2.18092997704925,-10.586669921874943,1087541063,BCH,9,September,-10.586669921874943,19.932024526678852
273,2021-09-30,485.2820129394531,505.7545166015625,482.5621948242188,502.5036315917969,502.5036315917969,-3.427163023238315,-17.22161865234375,1168391225,BCH,9,September,-17.22161865234375,19.932024526678852
244,2021-09-01,1.0007129907608032,1.0020710229873655,1.0001599788665771,1.0016510486602783,1.0016510486602783,-0.0936511673131838,-0.000938057899475,634547487,DAI,9,September,-0.0009380578994750977,19.932024526678852
245,2021-09-02,1.0016629695892334,1.0016629695892334,0.9994660019874572,1.0001300573349,1.0001300573349,0.1532712913776763,0.0015329122543334,508038352,DAI,9,September,0.001532912254333496,19.932024526678852
246,2021-09-03,1.0000829696655271,1.0015159845352173,0.999413013458252,1.0000580549240112,1.0000580549240112,0.0024913295176432,2.491474151589124e-05,485395132,DAI,9,September,2.4914741515891237e-05,19.932024526678852
247,2021-09-04,1.000059962272644,1.0011379718780518,0.999576985836029,1.0002470016479492,1.0002470016479492,-0.0186993187679663,-0.0001870393753051,368789401,DAI,9,September,-0.00018703937530517578,19.932024526678852
248,2021-09-05,1.0000660419464111,1.0006250143051147,0.9995750188827516,1.0003570318222046,1.0003570318222046,-0.0290886020227601,-0.0002909898757934,338207646,DAI,9,September,-0.00029098987579345703,19.932024526678852
249,2021-09-06,1.0002249479293823,1.0010199546813965,0.9995350241661072,1.0002009868621826,1.0002009868621826,0.0023956252307726,2.396106719970703e-05,406644063,DAI,9,September,2.396106719970703e-05,19.932024526678852
250,2021-09-07,1.0002210140228271,1.0013610124588013,0.9944729804992676,1.0001879930496216,1.0001879930496216,0.0033014766658899,3.3020973205566406e-05,912796953,DAI,9,September,3.3020973205566406e-05,19.932024526678852
251,2021-09-08,1.000108003616333,1.0013240575790403,0.998645007610321,1.000269055366516,1.000269055366516,-0.0161008430000737,-0.0001610517501828,669447321,DAI,9,September,-0.00016105175018288342,19.932024526678852
252,2021-09-09,1.0000879764556885,1.0014519691467283,0.9996340274810792,1.0002809762954712,1.0002809762954712,-0.0192945626635315,-0.0001929998397827,434654009,DAI,9,September,-0.00019299983978271484,19.932024526678852
253,2021-09-10,1.00027596950531,1.0010969638824463,0.9981470108032228,0.999526023864746,0.999526023864746,0.0750301265458154,0.000749945640564,428638272,DAI,9,September,0.0007499456405640759,19.932024526678852
254,2021-09-11,0.99959397315979,1.0006589889526367,0.9990170001983644,1.0003479719161987,1.0003479719161987,-0.0753736477282382,-0.0007539987564086,312205584,DAI,9,September,-0.0007539987564086914,19.932024526678852
255,2021-09-12,1.0002909898757937,1.001418948173523,0.9991250038146972,1.0001260042190552,1.0001260042190552,0.0164964870468828,0.0001649856567385,328308075,DAI,9,September,0.0001649856567385033,19.932024526678852
256,2021-09-13,1.0000629425048828,1.0017340183258057,0.998548984527588,1.000154972076416,1.000154972076416,-0.0092015311729282,-9.202957153320312e-05,462579764,DAI,9,September,-9.202957153320312e-05,19.932024526678852
257,2021-09-14,1.0001200437545776,1.001660943031311,0.9995660185813904,1.000586986541748,1.000586986541748,-0.0466668858830823,-0.0004669427871704,354110476,DAI,9,September,-0.00046694278717041016,19.932024526678852
258,2021-09-15,1.0005290508270264,1.0016870498657229,0.9999110102653505,1.0014410018920898,1.0014410018920898,-0.0910638832782426,-0.0009119510650634,335822682,DAI,9,September,-0.0009119510650634766,19.932024526678852
259,2021-09-16,1.0018060207366943,1.0018060207366943,0.999072015285492,1.0002720355987549,1.0002720355987549,0.1533567952863164,0.0015339851379394,402994656,DAI,9,September,0.0015339851379394531,19.932024526678852
260,2021-09-17,1.0004509687423706,1.000702977180481,0.9993540048599244,0.9995999932289124,0.9995999932289124,0.0851316045640843,0.0008509755134582,385848770,DAI,9,September,0.000850975513458252,19.932024526678852
261,2021-09-18,0.9996950030326844,1.0013359785079956,0.9987409710884094,0.9992889761924744,0.9992889761924744,0.040631574037485,0.00040602684021,298712688,DAI,9,September,0.00040602684021007196,19.932024526678852
262,2021-09-19,0.9993839859962464,1.001749038696289,0.997726023197174,1.0000940561294556,1.0000940561294556,-0.0710003353041829,-0.0007100701332091,309714536,DAI,9,September,-0.0007100701332091175,19.932024526678852
263,2021-09-20,1.0002319812774658,1.000602960586548,0.9990360140800476,1.000048041343689,1.000048041343689,0.0183931097479786,0.0001839399337768,624484410,DAI,9,September,0.00018393993377685547,19.932024526678852
264,2021-09-21,0.9997180104255676,1.0011110305786133,0.9987090229988098,0.999875009059906,0.999875009059906,-0.0157018260198333,-0.0001569986343383,729812381,DAI,9,September,-0.0001569986343383789,19.932024526678852
265,2021-09-22,1.000288963317871,1.0016560554504397,0.9992740154266356,1.0007450580596924,1.0007450580596924,-0.0455755177752857,-0.0004560947418212,514284288,DAI,9,September,-0.00045609474182128906,19.932024526678852
266,2021-09-23,1.0008620023727417,1.0017000436782837,1.0000749826431274,1.000749945640564,1.000749945640564,0.0111972758695488,0.0001120567321777,375894392,DAI,9,September,0.00011205673217773438,19.932024526678852
267,2021-09-24,1.0006150007247925,1.0015289783477783,0.9974300265312196,1.0012279748916626,1.0012279748916626,-0.0612222373167753,-0.0006129741668701,508298267,DAI,9,September,-0.0006129741668701172,19.932024526678852
268,2021-09-25,1.0012160539627075,1.002060055732727,0.9994770288467408,1.001052975654602,1.001052975654602,0.0162906771241381,0.0001630783081054,383909774,DAI,9,September,0.00016307830810546875,19.932024526678852
269,2021-09-26,1.00101900100708,1.0023159980773926,0.9996100068092346,1.0010149478912354,1.0010149478912354,0.0004049006314306,4.0531158447265625e-06,413054869,DAI,9,September,4.0531158447265625e-06,19.932024526678852
270,2021-09-27,1.0008829832077026,1.0018930435180664,0.9990270137786864,0.9997929930686952,0.9997929930686952,0.1090215821239072,0.0010899901390074,430338505,DAI,9,September,0.0010899901390074573,19.932024526678852
271,2021-09-28,0.9997869729995728,1.001338005065918,0.9985560178756714,0.99924498796463,0.99924498796463,0.054239454935542,0.0005419850349427,458057055,DAI,9,September,0.000541985034942738,19.932024526678852
272,2021-09-29,0.9994549751281738,1.0060299634933472,0.9984139800071716,1.0007619857788086,1.0007619857788086,-0.130601548540798,-0.0013070106506347,476616453,DAI,9,September,-0.0013070106506347656,19.932024526678852
273,2021-09-30,1.0007569789886477,1.001561999320984,0.9988639950752258,1.0008009672164917,1.0008009672164917,-0.0043953022913596,-4.398822784401624e-05,559233196,DAI,9,September,-4.398822784401624e-05,19.932024526678852
244,2021-09-01,0.2780619859695434,0.2948890030384063,0.2735260128974914,0.2944009900093078,0.2944009900093078,-5.54991477414795,-0.0163390040397644,1937809622,DOGE,9,September,-0.016339004039764404,19.932024526678852
245,2021-09-02,0.2943930029869079,0.3092269897460937,0.2920100092887878,0.2959550023078918,0.2959550023078918,-0.5277827064260556,-0.0015619993209838,2981069411,DOGE,9,September,-0.0015619993209838867,19.932024526678852
246,2021-09-03,0.2947539985179901,0.3044939935207367,0.2885409891605377,0.2962729930877685,0.2962729930877685,-0.5127009903762632,-0.0015189945697783,2384046931,DOGE,9,September,-0.0015189945697783869,19.932024526678852
247,2021-09-04,0.296068012714386,0.3087309896945953,0.2933419942855835,0.2993879914283752,0.2993879914283752,-1.1089218034930657,-0.0033199787139892,2263193245,DOGE,9,September,-0.0033199787139892023,19.932024526678852
248,2021-09-05,0.2993240058422088,0.3150089979171753,0.2965820133686065,0.3145270049571991,0.3145270049571991,-4.833606932116725,-0.0152029991149902,2393033527,DOGE,9,September,-0.01520299911499029,19.932024526678852
249,2021-09-06,0.314314991235733,0.3197509944438934,0.3004510104656219,0.3087649941444397,0.3087649941444397,1.7974826151105072,0.0055499970912932,2611846129,DOGE,9,September,0.0055499970912932794,19.932024526678852
250,2021-09-07,0.3089509904384613,0.3110300004482269,0.2165270000696182,0.2537440061569214,0.2537440061569214,21.7569609299061,0.0552069842815399,5653327525,DOGE,9,September,0.05520698428153992,19.932024526678852
251,2021-09-08,0.2542659938335418,0.2632899880409241,0.2348639965057373,0.2571130096912384,0.2571130096912384,-1.1073013618079888,-0.0028470158576965,3226346052,DOGE,9,September,-0.0028470158576965887,19.932024526678852
